Code Domaine,Domaine,Code zone (M49),Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole,Note
"OA","Séries temporelles annuelles","158","Chine, Taiwan Province de","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","23512.136","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","196","Chypre","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","1187.28","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","170","Colombie","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","47119.728","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","174","Comores","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","730.216","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","178","Congo","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","5064.386","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","188","Costa Rica","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","4895.242","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","384","Côte d'Ivoire","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","23596.741","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","191","Croatie","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","4254.815","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","192","Cuba","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","11339.894","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","531","Curaçao","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","169.572","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","208","Danemark","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","5677.796","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","262","Djibouti","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","1006.259","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","212","Dominique","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","70.007","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","818","Égypte","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","97723.799","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","222","El Salvador","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","6231.066","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","784","Émirats arabes unis","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","8916.899","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","218","Équateur","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","16195.902","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","232","Érythrée","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","3340.006","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","724","Espagne","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","46431.342","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","233","Estonie","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","1314.657","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","748","Eswatini","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","1133.936","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","840","États-Unis d'Amérique","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","324607.776","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","231","Éthiopie","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","102471.895","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","643","Fédération de Russie","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","144668.389","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","242","Fidji","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","917.2","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","246","Finlande","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","5479.461","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","250","France","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","63809.769","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","266","Gabon","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","2028.517","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","270","Gambie","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","2253.133","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","268","Géorgie","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","3771.132","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","288","Ghana","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","28870.939","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","292","Gibraltar","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","32.52","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","300","Grèce","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","10806.641","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","308","Grenade","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","118.98","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","304","Groenland","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","55.895","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","312","Guadeloupe","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","399.089","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","316","Guam","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","167.978","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","320","Guatemala","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","16001.107","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","324","Guinée","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","11625.998","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","226","Guinée équatoriale","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","1346.973","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","624","Guinée-Bissau","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","1788.919","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","328","Guyana","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","755.031","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","254","Guyane française","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","257.026","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","332","Haïti","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","10563.757","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","340","Honduras","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","9294.505","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","348","Hongrie","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","9844.246","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","833","Île de Man","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","83.593","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","136","Îles Caïmanes","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","60.911","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","184","Îles Cook","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","17.695","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","238","Îles Falkland (Malvinas)","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","3.408","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","234","Îles Féroé","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","48.816","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","580","Îles Mariannes du Nord","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","51.514","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","584","Îles Marshall","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","49.41","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","090","Îles Salomon","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","612.66","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","796","Îles Turques-et-Caïques","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","36.538","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","850","Îles Vierges américaines","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","102.803","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","092","Îles Vierges britanniques","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","29.366","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","876","Îles Wallis-et-Futuna","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","12.182","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","356","Inde","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","1322866.505","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","360","Indonésie","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","259091.97","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","364","Iran (République islamique d')","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","81790.841","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","368","Iraq","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","37757.813","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","372","Irlande","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","4665.76","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","352","Islande","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","331.06","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","376","Israël","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","8007.778","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","380","Italie","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","60232.906","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","388","Jamaïque","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","2794.445","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","392","Japon","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","127250.933","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","400","Jordanie","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","9494.246","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","398","Kazakhstan","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","17835.909","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","404","Kenya","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","46851.488","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","417","Kirghizistan","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","5914.98","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","296","Kiribati","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","116.707","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","414","Koweït","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","3908.743","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","426","Lesotho","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","2118.521","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","428","Lettonie","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","1991.955","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","422","Liban","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","6398.94","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","430","Libéria","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","4612.329","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","434","Libye","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","6192.235","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","438","Liechtenstein","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","37.355","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","440","Lituanie","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","2963.765","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","442","Luxembourg","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","569.408","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","807","Macédoine du Nord","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","2107.962","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","450","Madagascar","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","24850.912","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","458","Malaisie","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","31068.833","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","454","Malawi","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","16938.942","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","462","Maldives","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","435.582","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","466","Mali","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","18112.907","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","470","Malte","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","456.579","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","504","Maroc","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","34680.458","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","474","Martinique","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","383.515","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","480","Maurice","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","1293.153","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","478","Mauritanie","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","3946.22","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","175","Mayotte","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","249.545","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","484","Mexique","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","120149.897","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","583","Micronésie (États fédérés de)","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","109.462","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","492","Monaco","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","36.76","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","496","Mongolie","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","2964.749","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","499","Monténégro","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","633.966","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","500","Montserrat","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","5.059","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","508","Mozambique","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","26843.246","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","104","Myanmar","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","51483.949","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","516","Namibie","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","2282.704","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","520","Nauru","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","11.185","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","524","Népal","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","27610.325","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","558","Nicaragua","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","6298.598","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","562","Niger","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","20128.124","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","566","Nigéria","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","183995.785","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","570","Nioué","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","1.847","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","578","Norvège","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","5190.356","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","540","Nouvelle-Calédonie","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","283.032","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","554","Nouvelle-Zélande","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","4590.59","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","512","Oman","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","4191.776","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","800","Ouganda","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","37477.356","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","860","Ouzbékistan","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","30949.417","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","586","Pakistan","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","210969.298","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","585","Palaos","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","17.794","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","275","Palestine","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","4484.614","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","591","Panama","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","3957.099","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","598","Papouasie-Nouvelle-Guinée","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","8682.174","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","600","Paraguay","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","6177.95","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","528","Pays-Bas","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","17041.107","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","604","Pérou","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","30711.863","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","608","Philippines","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","103031.365","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","616","Pologne","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","38553.146","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","258","Polynésie française","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","291.787","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","630","Porto Rico","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","3497.335","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","620","Portugal","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","10365.435","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","634","Qatar","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","2414.573","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","760","République arabe syrienne","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","19205.178","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","140","République centrafricaine","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","4819.333","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","410","République de Corée","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","50994.401","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","498","République de Moldova","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","3277.388","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","180","République démocratique du Congo","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","78656.904","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","418","République démocratique populaire lao","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","6787.419","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","214","République dominicaine","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","10405.832","X","Ciffre de sources internationales",""
